6.54 	S	 0	 29	 200.0	 900
6.545 	S	 0	 239	 0.0	 900
6.555 	S	 30	 59	 200.0	 900
6.56 	S	 0	 239	 0.0	 900
6.57 	S	 60	 89	 200.0	 900
6.575 	S	 0	 239	 0.0	 900
6.585 	S	 0	 29	 200.0	 900
6.59 	S	 0	 239	 0.0	 900
6.6 	S	 30	 59	 200.0	 900
6.605 	S	 0	 239	 0.0	 900
6.615 	S	 60	 89	 200.0	 900
6.62 	S	 0	 239	 0.0	 900
6.63 	S	 0	 29	 200.0	 900
6.635 	S	 0	 239	 0.0	 900
6.645 	S	 30	 59	 200.0	 900
6.65 	S	 0	 239	 0.0	 900
6.66 	S	 60	 89	 200.0	 900
6.665 	S	 0	 239	 0.0	 900
6.675 	S	 0	 29	 200.0	 900
6.68 	S	 0	 239	 0.0	 900
6.69 	S	 30	 59	 200.0	 900
6.695 	S	 0	 239	 0.0	 900
6.705 	S	 60	 89	 200.0	 900
6.71 	S	 0	 239	 0.0	 900
6.72 	S	 0	 29	 200.0	 900
6.725 	S	 0	 239	 0.0	 900
6.735 	S	 30	 59	 200.0	 900
6.74 	S	 0	 239	 0.0	 900
6.75 	S	 60	 89	 200.0	 900
6.755 	S	 0	 239	 0.0	 900
6.765 	S	 0	 29	 200.0	 900
6.77 	S	 0	 239	 0.0	 900
6.78 	S	 30	 59	 200.0	 900
6.785 	S	 0	 239	 0.0	 900
6.795 	S	 60	 89	 200.0	 900
6.8 	S	 0	 239	 0.0	 900
6.81 	S	 0	 29	 200.0	 900
6.815 	S	 0	 239	 0.0	 900
6.825 	S	 30	 59	 200.0	 900
6.83 	S	 0	 239	 0.0	 900
6.84 	S	 60	 89	 200.0	 900
6.845 	S	 0	 239	 0.0	 900
6.855 	S	 0	 29	 200.0	 900
6.86 	S	 0	 239	 0.0	 900
6.87 	S	 30	 59	 200.0	 900
6.875 	S	 0	 239	 0.0	 900
6.885 	S	 60	 89	 200.0	 900
6.89 	S	 0	 239	 0.0	 900
6.9 	S	 0	 29	 200.0	 900
6.905 	S	 0	 239	 0.0	 900
6.915 	S	 30	 59	 200.0	 900
6.92 	S	 0	 239	 0.0	 900
6.93 	S	 60	 89	 200.0	 900
6.935 	S	 0	 239	 0.0	 900
6.945 	S	 0	 29	 200.0	 900
6.95 	S	 0	 239	 0.0	 900
6.96 	S	 30	 59	 200.0	 900
6.965 	S	 0	 239	 0.0	 900
6.975 	S	 60	 89	 200.0	 900
6.98 	S	 0	 239	 0.0	 900
6.99 	S	 0	 29	 200.0	 900
6.995 	S	 0	 239	 0.0	 900
7.005 	S	 30	 59	 200.0	 900
7.01 	S	 0	 239	 0.0	 900
7.02 	S	 60	 89	 200.0	 900
7.025 	S	 0	 239	 0.0	 900
7.035 	S	 0	 29	 200.0	 900
7.04 	S	 0	 239	 0.0	 900
7.05 	S	 30	 59	 200.0	 900
7.055 	S	 0	 239	 0.0	 900
7.065 	S	 60	 89	 200.0	 900
7.07 	S	 0	 239	 0.0	 900
7.08 	S	 0	 29	 200.0	 900
7.085 	S	 0	 239	 0.0	 900
7.095 	S	 30	 59	 200.0	 900
7.1 	S	 0	 239	 0.0	 900
7.11 	S	 60	 89	 200.0	 900
7.115 	S	 0	 239	 0.0	 900
7.125 	S	 0	 29	 200.0	 900
7.13 	S	 0	 239	 0.0	 900
7.14 	S	 30	 59	 200.0	 900
7.145 	S	 0	 239	 0.0	 900
7.155 	S	 60	 89	 200.0	 900
7.16 	S	 0	 239	 0.0	 900
7.17 	S	 0	 29	 200.0	 900
7.175 	S	 0	 239	 0.0	 900
7.185 	S	 30	 59	 200.0	 900
7.19 	S	 0	 239	 0.0	 900
7.2 	S	 60	 89	 200.0	 900
7.205 	S	 0	 239	 0.0	 900
7.215 	S	 0	 29	 200.0	 900
7.22 	S	 0	 239	 0.0	 900
7.23 	S	 30	 59	 200.0	 900
7.235 	S	 0	 239	 0.0	 900
7.245 	S	 60	 89	 200.0	 900
7.25 	S	 0	 239	 0.0	 900
7.26 	S	 0	 29	 200.0	 900
7.265 	S	 0	 239	 0.0	 900
7.275 	S	 30	 59	 200.0	 900
7.28 	S	 0	 239	 0.0	 900
7.29 	S	 60	 89	 200.0	 900
7.295 	S	 0	 239	 0.0	 900
7.305 	S	 0	 29	 200.0	 900
7.31 	S	 0	 239	 0.0	 900
7.32 	S	 30	 59	 200.0	 900
7.325 	S	 0	 239	 0.0	 900
7.335 	S	 60	 89	 200.0	 900
7.34 	S	 0	 239	 0.0	 900
7.35 	S	 0	 29	 200.0	 900
7.355 	S	 0	 239	 0.0	 900
7.365 	S	 30	 59	 200.0	 900
7.37 	S	 0	 239	 0.0	 900
7.38 	S	 60	 89	 200.0	 900
7.385 	S	 0	 239	 0.0	 900
7.395 	S	 0	 29	 200.0	 900
7.4 	S	 0	 239	 0.0	 900
7.41 	S	 30	 59	 200.0	 900
7.415 	S	 0	 239	 0.0	 900
7.425 	S	 60	 89	 200.0	 900
7.43 	S	 0	 239	 0.0	 900
7.44 	S	 0	 29	 200.0	 900
7.445 	S	 0	 239	 0.0	 900
7.455 	S	 30	 59	 200.0	 900
7.46 	S	 0	 239	 0.0	 900
7.47 	S	 60	 89	 200.0	 900
7.475 	S	 0	 239	 0.0	 900
7.485 	S	 0	 29	 200.0	 900
7.49 	S	 0	 239	 0.0	 900
7.5 	S	 30	 59	 200.0	 900
7.505 	S	 0	 239	 0.0	 900
7.515 	S	 60	 89	 200.0	 900
7.52 	S	 0	 239	 0.0	 900
7.53 	S	 0	 29	 200.0	 900
7.535 	S	 0	 239	 0.0	 900
7.545 	S	 30	 59	 200.0	 900
7.55 	S	 0	 239	 0.0	 900
7.56 	S	 60	 89	 200.0	 900
7.565 	S	 0	 239	 0.0	 900
7.575 	S	 0	 29	 200.0	 900
7.58 	S	 0	 239	 0.0	 900
7.59 	S	 30	 59	 200.0	 900
7.595 	S	 0	 239	 0.0	 900
7.605 	S	 60	 89	 200.0	 900
7.61 	S	 0	 239	 0.0	 900
7.62 	S	 0	 29	 200.0	 900
7.625 	S	 0	 239	 0.0	 900
7.635 	S	 30	 59	 200.0	 900
7.64 	S	 0	 239	 0.0	 900
7.65 	S	 60	 89	 200.0	 900
7.655 	S	 0	 239	 0.0	 900
7.665 	S	 0	 29	 200.0	 900
7.67 	S	 0	 239	 0.0	 900
7.68 	S	 30	 59	 200.0	 900
7.685 	S	 0	 239	 0.0	 900
7.695 	S	 60	 89	 200.0	 900
7.7 	S	 0	 239	 0.0	 900
7.71 	S	 0	 29	 200.0	 900
7.715 	S	 0	 239	 0.0	 900
7.725 	S	 30	 59	 200.0	 900
7.73 	S	 0	 239	 0.0	 900
7.74 	S	 60	 89	 200.0	 900
7.745 	S	 0	 239	 0.0	 900
7.755 	S	 0	 29	 200.0	 900
7.76 	S	 0	 239	 0.0	 900
7.77 	S	 30	 59	 200.0	 900
7.775 	S	 0	 239	 0.0	 900
7.785 	S	 60	 89	 200.0	 900
7.79 	S	 0	 239	 0.0	 900
7.8 	S	 0	 29	 200.0	 900
7.805 	S	 0	 239	 0.0	 900
7.815 	S	 30	 59	 200.0	 900
7.82 	S	 0	 239	 0.0	 900
7.83 	S	 60	 89	 200.0	 900
7.835 	S	 0	 239	 0.0	 900
7.845 	S	 0	 29	 200.0	 900
7.85 	S	 0	 239	 0.0	 900
7.86 	S	 30	 59	 200.0	 900
7.865 	S	 0	 239	 0.0	 900
7.875 	S	 60	 89	 200.0	 900
7.88 	S	 0	 239	 0.0	 900
7.89 	S	 0	 29	 200.0	 900
7.895 	S	 0	 239	 0.0	 900
7.905 	S	 30	 59	 200.0	 900
7.91 	S	 0	 239	 0.0	 900
7.92 	S	 60	 89	 200.0	 900
7.925 	S	 0	 239	 0.0	 900
7.935 	S	 0	 29	 200.0	 900
7.94 	S	 0	 239	 0.0	 900
7.95 	S	 30	 59	 200.0	 900
7.955 	S	 0	 239	 0.0	 900
7.965 	S	 60	 89	 200.0	 900
7.97 	S	 0	 239	 0.0	 900
7.98 	S	 0	 29	 200.0	 900
7.985 	S	 0	 239	 0.0	 900
7.995 	S	 30	 59	 200.0	 900
8.0 	S	 0	 239	 0.0	 900
8.01 	S	 60	 89	 200.0	 900
8.015 	S	 0	 239	 0.0	 900
8.025 	S	 0	 29	 200.0	 900
8.03 	S	 0	 239	 0.0	 900
8.04 	S	 30	 59	 200.0	 900
8.045 	S	 0	 239	 0.0	 900
8.055 	S	 60	 89	 200.0	 900
8.06 	S	 0	 239	 0.0	 900
8.07 	S	 0	 29	 200.0	 900
8.075 	S	 0	 239	 0.0	 900
8.085 	S	 30	 59	 200.0	 900
8.09 	S	 0	 239	 0.0	 900
8.1 	S	 60	 89	 200.0	 900
8.105 	S	 0	 239	 0.0	 900
8.115 	S	 0	 29	 200.0	 900
8.12 	S	 0	 239	 0.0	 900
8.13 	S	 30	 59	 200.0	 900
8.135 	S	 0	 239	 0.0	 900
8.145 	S	 60	 89	 200.0	 900
8.15 	S	 0	 239	 0.0	 900
8.16 	S	 0	 29	 200.0	 900
8.165 	S	 0	 239	 0.0	 900
8.175 	S	 30	 59	 200.0	 900
8.18 	S	 0	 239	 0.0	 900
8.19 	S	 60	 89	 200.0	 900
8.195 	S	 0	 239	 0.0	 900
8.205 	S	 0	 29	 200.0	 900
8.21 	S	 0	 239	 0.0	 900
8.22 	S	 30	 59	 200.0	 900
8.225 	S	 0	 239	 0.0	 900
8.235 	S	 60	 89	 200.0	 900
8.24 	S	 0	 239	 0.0	 900
8.25 	S	 0	 29	 200.0	 900
8.255 	S	 0	 239	 0.0	 900
8.265 	S	 30	 59	 200.0	 900
8.27 	S	 0	 239	 0.0	 900
8.28 	S	 60	 89	 200.0	 900
8.285 	S	 0	 239	 0.0	 900
8.295 	S	 0	 29	 200.0	 900
8.3 	S	 0	 239	 0.0	 900
8.31 	S	 30	 59	 200.0	 900
8.315 	S	 0	 239	 0.0	 900
8.325 	S	 60	 89	 200.0	 900
8.33 	S	 0	 239	 0.0	 900
8.34 	S	 0	 29	 200.0	 900
8.345 	S	 0	 239	 0.0	 900
8.355 	S	 30	 59	 200.0	 900
8.36 	S	 0	 239	 0.0	 900
8.37 	S	 60	 89	 200.0	 900
8.375 	S	 0	 239	 0.0	 900
8.385 	S	 0	 29	 200.0	 900
8.39 	S	 0	 239	 0.0	 900
8.4 	S	 30	 59	 200.0	 900
8.405 	S	 0	 239	 0.0	 900
8.415 	S	 60	 89	 200.0	 900
8.42 	S	 0	 239	 0.0	 900
8.43 	S	 0	 29	 200.0	 900
8.435 	S	 0	 239	 0.0	 900
8.445 	S	 30	 59	 200.0	 900
8.45 	S	 0	 239	 0.0	 900
8.46 	S	 60	 89	 200.0	 900
8.465 	S	 0	 239	 0.0	 900
8.475 	S	 0	 29	 200.0	 900
8.48 	S	 0	 239	 0.0	 900
8.49 	S	 30	 59	 200.0	 900
8.495 	S	 0	 239	 0.0	 900
8.505 	S	 60	 89	 200.0	 900
8.51 	S	 0	 239	 0.0	 900
8.52 	S	 0	 29	 200.0	 900
8.525 	S	 0	 239	 0.0	 900
8.535 	S	 30	 59	 200.0	 900
8.54 	S	 0	 239	 0.0	 900
8.55 	S	 60	 89	 200.0	 900
8.555 	S	 0	 239	 0.0	 900
8.565 	S	 0	 29	 200.0	 900
8.57 	S	 0	 239	 0.0	 900
8.58 	S	 30	 59	 200.0	 900
8.585 	S	 0	 239	 0.0	 900
8.595 	S	 60	 89	 200.0	 900
8.6 	S	 0	 239	 0.0	 900
8.61 	S	 0	 29	 200.0	 900
8.615 	S	 0	 239	 0.0	 900
8.625 	S	 30	 59	 200.0	 900
8.63 	S	 0	 239	 0.0	 900
8.64 	S	 60	 89	 200.0	 900
8.645 	S	 0	 239	 0.0	 900
8.655 	S	 0	 29	 200.0	 900
8.66 	S	 0	 239	 0.0	 900
8.67 	S	 30	 59	 200.0	 900
8.675 	S	 0	 239	 0.0	 900
8.685 	S	 60	 89	 200.0	 900
8.69 	S	 0	 239	 0.0	 900
8.7 	S	 0	 29	 200.0	 900
8.705 	S	 0	 239	 0.0	 900
8.715 	S	 30	 59	 200.0	 900
8.72 	S	 0	 239	 0.0	 900
8.73 	S	 60	 89	 200.0	 900
8.735 	S	 0	 239	 0.0	 900
8.745 	S	 0	 29	 200.0	 900
8.75 	S	 0	 239	 0.0	 900
8.76 	S	 30	 59	 200.0	 900
8.765 	S	 0	 239	 0.0	 900
8.775 	S	 60	 89	 200.0	 900
8.78 	S	 0	 239	 0.0	 900
8.79 	S	 0	 29	 200.0	 900
8.795 	S	 0	 239	 0.0	 900
8.805 	S	 30	 59	 200.0	 900
8.81 	S	 0	 239	 0.0	 900
8.82 	S	 60	 89	 200.0	 900
8.825 	S	 0	 239	 0.0	 900
8.835 	S	 0	 29	 200.0	 900
8.84 	S	 0	 239	 0.0	 900
8.85 	S	 30	 59	 200.0	 900
8.855 	S	 0	 239	 0.0	 900
8.865 	S	 60	 89	 200.0	 900
8.87 	S	 0	 239	 0.0	 900
8.88 	S	 0	 29	 200.0	 900
8.885 	S	 0	 239	 0.0	 900
8.895 	S	 30	 59	 200.0	 900
8.9 	S	 0	 239	 0.0	 900
8.91 	S	 60	 89	 200.0	 900
8.915 	S	 0	 239	 0.0	 900
8.925 	S	 0	 29	 200.0	 900
8.93 	S	 0	 239	 0.0	 900
8.94 	S	 30	 59	 200.0	 900
8.945 	S	 0	 239	 0.0	 900
8.955 	S	 60	 89	 200.0	 900
8.96 	S	 0	 239	 0.0	 900
8.97 	S	 0	 29	 200.0	 900
8.975 	S	 0	 239	 0.0	 900
8.985 	S	 30	 59	 200.0	 900
8.99 	S	 0	 239	 0.0	 900
9.0 	S	 60	 89	 200.0	 900
9.005 	S	 0	 239	 0.0	 900
9.015 	S	 0	 29	 200.0	 900
9.02 	S	 0	 239	 0.0	 900
9.03 	S	 30	 59	 200.0	 900
9.035 	S	 0	 239	 0.0	 900
9.045 	S	 60	 89	 200.0	 900
9.05 	S	 0	 239	 0.0	 900
9.06 	S	 0	 29	 200.0	 900
9.065 	S	 0	 239	 0.0	 900
9.075 	S	 30	 59	 200.0	 900
9.08 	S	 0	 239	 0.0	 900
9.09 	S	 60	 89	 200.0	 900
9.095 	S	 0	 239	 0.0	 900
9.105 	S	 0	 29	 200.0	 900
9.11 	S	 0	 239	 0.0	 900
9.12 	S	 30	 59	 200.0	 900
9.125 	S	 0	 239	 0.0	 900
9.135 	S	 60	 89	 200.0	 900
9.14 	S	 0	 239	 0.0	 900
9.15 	S	 0	 29	 200.0	 900
9.155 	S	 0	 239	 0.0	 900
9.165 	S	 30	 59	 200.0	 900
9.17 	S	 0	 239	 0.0	 900
9.18 	S	 60	 89	 200.0	 900
9.185 	S	 0	 239	 0.0	 900
9.195 	S	 0	 29	 200.0	 900
9.2 	S	 0	 239	 0.0	 900
9.21 	S	 30	 59	 200.0	 900
9.215 	S	 0	 239	 0.0	 900
9.225 	S	 60	 89	 200.0	 900
9.23 	S	 0	 239	 0.0	 900
9.24 	S	 0	 29	 200.0	 900
9.245 	S	 0	 239	 0.0	 900
9.255 	S	 30	 59	 200.0	 900
9.26 	S	 0	 239	 0.0	 900
9.27 	S	 60	 89	 200.0	 900
9.275 	S	 0	 239	 0.0	 900
9.285 	S	 0	 29	 200.0	 900
9.29 	S	 0	 239	 0.0	 900
9.3 	S	 30	 59	 200.0	 900
9.305 	S	 0	 239	 0.0	 900
9.315 	S	 60	 89	 200.0	 900
9.32 	S	 0	 239	 0.0	 900
9.33 	S	 0	 29	 200.0	 900
9.335 	S	 0	 239	 0.0	 900
9.345 	S	 30	 59	 200.0	 900
9.35 	S	 0	 239	 0.0	 900
9.36 	S	 60	 89	 200.0	 900
9.365 	S	 0	 239	 0.0	 900
9.375 	S	 0	 29	 200.0	 900
9.38 	S	 0	 239	 0.0	 900
9.39 	S	 30	 59	 200.0	 900
9.395 	S	 0	 239	 0.0	 900
9.405 	S	 60	 89	 200.0	 900
9.41 	S	 0	 239	 0.0	 900
9.42 	S	 0	 29	 200.0	 900
9.425 	S	 0	 239	 0.0	 900
9.435 	S	 30	 59	 200.0	 900
9.44 	S	 0	 239	 0.0	 900
9.45 	S	 60	 89	 200.0	 900
9.455 	S	 0	 239	 0.0	 900
9.465 	S	 0	 29	 200.0	 900
9.47 	S	 0	 239	 0.0	 900
9.48 	S	 30	 59	 200.0	 900
9.485 	S	 0	 239	 0.0	 900
9.495 	S	 60	 89	 200.0	 900
9.5 	S	 0	 239	 0.0	 900
9.51 	S	 0	 29	 200.0	 900
9.515 	S	 0	 239	 0.0	 900
9.525 	S	 30	 59	 200.0	 900
9.53 	S	 0	 239	 0.0	 900
9.54 	S	 60	 89	 200.0	 900
9.545 	S	 0	 239	 0.0	 900
9.555 	S	 0	 29	 200.0	 900
9.56 	S	 0	 239	 0.0	 900
9.57 	S	 30	 59	 200.0	 900
9.575 	S	 0	 239	 0.0	 900
9.585 	S	 60	 89	 200.0	 900
9.59 	S	 0	 239	 0.0	 900
9.6 	S	 0	 29	 200.0	 900
9.605 	S	 0	 239	 0.0	 900
9.615 	S	 30	 59	 200.0	 900
9.62 	S	 0	 239	 0.0	 900
9.63 	S	 60	 89	 200.0	 900
9.635 	S	 0	 239	 0.0	 900
9.645 	S	 0	 29	 200.0	 900
9.65 	S	 0	 239	 0.0	 900
9.66 	S	 30	 59	 200.0	 900
9.665 	S	 0	 239	 0.0	 900
9.675 	S	 60	 89	 200.0	 900
9.68 	S	 0	 239	 0.0	 900
9.69 	S	 0	 29	 200.0	 900
9.695 	S	 0	 239	 0.0	 900
9.705 	S	 30	 59	 200.0	 900
9.71 	S	 0	 239	 0.0	 900
9.72 	S	 60	 89	 200.0	 900
9.725 	S	 0	 239	 0.0	 900
9.735 	S	 0	 29	 200.0	 900
9.74 	S	 0	 239	 0.0	 900
9.75 	S	 30	 59	 200.0	 900
9.755 	S	 0	 239	 0.0	 900
9.765 	S	 60	 89	 200.0	 900
9.77 	S	 0	 239	 0.0	 900
9.78 	S	 0	 29	 200.0	 900
9.785 	S	 0	 239	 0.0	 900
9.795 	S	 30	 59	 200.0	 900
9.8 	S	 0	 239	 0.0	 900
9.81 	S	 60	 89	 200.0	 900
9.815 	S	 0	 239	 0.0	 900
9.825 	S	 0	 29	 200.0	 900
9.83 	S	 0	 239	 0.0	 900
9.84 	S	 30	 59	 200.0	 900
9.845 	S	 0	 239	 0.0	 900
9.855 	S	 60	 89	 200.0	 900
9.86 	S	 0	 239	 0.0	 900
9.87 	S	 0	 29	 200.0	 900
9.875 	S	 0	 239	 0.0	 900
9.885 	S	 30	 59	 200.0	 900
9.89 	S	 0	 239	 0.0	 900
9.9 	S	 60	 89	 200.0	 900
9.905 	S	 0	 239	 0.0	 900
9.915 	S	 0	 29	 200.0	 900
9.92 	S	 0	 239	 0.0	 900
9.93 	S	 30	 59	 200.0	 900
9.935 	S	 0	 239	 0.0	 900
9.945 	S	 60	 89	 200.0	 900
9.95 	S	 0	 239	 0.0	 900
9.96 	S	 0	 29	 200.0	 900
9.965 	S	 0	 239	 0.0	 900
9.975 	S	 30	 59	 200.0	 900
9.98 	S	 0	 239	 0.0	 900
9.99 	S	 60	 89	 200.0	 900
9.995 	S	 0	 239	 0.0	 900
10.005 	S	 0	 29	 200.0	 900
10.01 	S	 0	 239	 0.0	 900
10.02 	S	 30	 59	 200.0	 900
10.025 	S	 0	 239	 0.0	 900
10.035 	S	 60	 89	 200.0	 900
10.04 	S	 0	 239	 0.0	 900
10.05 	S	 0	 29	 200.0	 900
10.055 	S	 0	 239	 0.0	 900
10.065 	S	 30	 59	 200.0	 900
10.07 	S	 0	 239	 0.0	 900
10.08 	S	 60	 89	 200.0	 900
10.085 	S	 0	 239	 0.0	 900
10.095 	S	 0	 29	 200.0	 900
10.1 	S	 0	 239	 0.0	 900
10.11 	S	 30	 59	 200.0	 900
10.115 	S	 0	 239	 0.0	 900
10.125 	S	 60	 89	 200.0	 900
10.13 	S	 0	 239	 0.0	 900
10.14 	S	 0	 29	 200.0	 900
10.145 	S	 0	 239	 0.0	 900
10.155 	S	 30	 59	 200.0	 900
10.16 	S	 0	 239	 0.0	 900
10.17 	S	 60	 89	 200.0	 900
10.175 	S	 0	 239	 0.0	 900
10.185 	S	 0	 29	 200.0	 900
10.19 	S	 0	 239	 0.0	 900
10.2 	S	 30	 59	 200.0	 900
10.205 	S	 0	 239	 0.0	 900
10.215 	S	 60	 89	 200.0	 900
10.22 	S	 0	 239	 0.0	 900
10.23 	S	 0	 29	 200.0	 900
10.235 	S	 0	 239	 0.0	 900
10.245 	S	 30	 59	 200.0	 900
10.25 	S	 0	 239	 0.0	 900
10.26 	S	 60	 89	 200.0	 900
10.265 	S	 0	 239	 0.0	 900
10.275 	S	 0	 29	 200.0	 900
10.28 	S	 0	 239	 0.0	 900
10.29 	S	 30	 59	 200.0	 900
10.295 	S	 0	 239	 0.0	 900
10.305 	S	 60	 89	 200.0	 900
10.31 	S	 0	 239	 0.0	 900
10.32 	S	 0	 29	 200.0	 900
10.325 	S	 0	 239	 0.0	 900
10.335 	S	 30	 59	 200.0	 900
10.34 	S	 0	 239	 0.0	 900
10.35 	S	 60	 89	 200.0	 900
10.355 	S	 0	 239	 0.0	 900
10.365 	S	 0	 29	 200.0	 900
10.37 	S	 0	 239	 0.0	 900
10.38 	S	 30	 59	 200.0	 900
10.385 	S	 0	 239	 0.0	 900
10.395 	S	 60	 89	 200.0	 900
10.4 	S	 0	 239	 0.0	 900
10.41 	S	 0	 29	 200.0	 900
10.415 	S	 0	 239	 0.0	 900
10.425 	S	 30	 59	 200.0	 900
10.43 	S	 0	 239	 0.0	 900
10.44 	S	 60	 89	 200.0	 900
10.445 	S	 0	 239	 0.0	 900
10.455 	S	 0	 29	 200.0	 900
10.46 	S	 0	 239	 0.0	 900
10.47 	S	 30	 59	 200.0	 900
10.475 	S	 0	 239	 0.0	 900
10.485 	S	 60	 89	 200.0	 900
10.49 	S	 0	 239	 0.0	 900
10.5 	S	 0	 29	 200.0	 900
10.505 	S	 0	 239	 0.0	 900
10.515 	S	 30	 59	 200.0	 900
10.52 	S	 0	 239	 0.0	 900
10.53 	S	 60	 89	 200.0	 900
10.535 	S	 0	 239	 0.0	 900
10.545 	S	 0	 29	 200.0	 900
10.55 	S	 0	 239	 0.0	 900
10.56 	S	 30	 59	 200.0	 900
10.565 	S	 0	 239	 0.0	 900
10.575 	S	 60	 89	 200.0	 900
10.58 	S	 0	 239	 0.0	 900
10.59 	S	 0	 29	 200.0	 900
10.595 	S	 0	 239	 0.0	 900
10.605 	S	 30	 59	 200.0	 900
10.61 	S	 0	 239	 0.0	 900
10.62 	S	 60	 89	 200.0	 900
10.625 	S	 0	 239	 0.0	 900
10.635 	S	 0	 29	 200.0	 900
10.64 	S	 0	 239	 0.0	 900
10.65 	S	 30	 59	 200.0	 900
10.655 	S	 0	 239	 0.0	 900
10.665 	S	 60	 89	 200.0	 900
10.67 	S	 0	 239	 0.0	 900
10.68 	S	 0	 29	 200.0	 900
10.685 	S	 0	 239	 0.0	 900
10.695 	S	 30	 59	 200.0	 900
10.7 	S	 0	 239	 0.0	 900
10.71 	S	 60	 89	 200.0	 900
10.715 	S	 0	 239	 0.0	 900
10.725 	S	 0	 29	 200.0	 900
10.73 	S	 0	 239	 0.0	 900
10.74 	S	 30	 59	 200.0	 900
10.745 	S	 0	 239	 0.0	 900
10.755 	S	 60	 89	 200.0	 900
10.76 	S	 0	 239	 0.0	 900
10.77 	S	 0	 29	 200.0	 900
10.775 	S	 0	 239	 0.0	 900
10.785 	S	 30	 59	 200.0	 900
10.79 	S	 0	 239	 0.0	 900
10.8 	S	 60	 89	 200.0	 900
10.805 	S	 0	 239	 0.0	 900
10.815 	S	 0	 29	 200.0	 900
10.82 	S	 0	 239	 0.0	 900
10.83 	S	 30	 59	 200.0	 900
10.835 	S	 0	 239	 0.0	 900
10.845 	S	 60	 89	 200.0	 900
10.85 	S	 0	 239	 0.0	 900
10.86 	S	 0	 29	 200.0	 900
10.865 	S	 0	 239	 0.0	 900
10.875 	S	 30	 59	 200.0	 900
10.88 	S	 0	 239	 0.0	 900
10.89 	S	 60	 89	 200.0	 900
10.895 	S	 0	 239	 0.0	 900
10.905 	S	 0	 29	 200.0	 900
10.91 	S	 0	 239	 0.0	 900
10.92 	S	 30	 59	 200.0	 900
10.925 	S	 0	 239	 0.0	 900
10.935 	S	 60	 89	 200.0	 900
10.94 	S	 0	 239	 0.0	 900
10.95 	S	 0	 29	 200.0	 900
10.955 	S	 0	 239	 0.0	 900
10.965 	S	 30	 59	 200.0	 900
